"Time","Contracts","Funding Interval","Funding Rate"
"2022-08-19 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-18 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-18 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-18 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-17 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-17 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-17 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-16 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-16 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-16 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-15 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-15 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-15 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-14 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-14 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-14 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-13 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-13 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-13 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-12 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-12 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-12 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-11 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-11 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-11 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-10 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-10 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-10 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-09 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-09 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-09 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-08 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-08 09:00:00","MANAUSD Perpetual","8h","-0.022108%"
"2022-08-08 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-07 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-07 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-07 01:00:00","MANAUSD Perpetual","8h","0.006909%"
"2022-08-06 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-06 09:00:00","MANAUSD Perpetual","8h","0.008986%"
"2022-08-06 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-05 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-05 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-05 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-04 17:00:00","MANAUSD Perpetual","8h","-0.014199%"
"2022-08-04 09:00:00","MANAUSD Perpetual","8h","-0.021172%"
"2022-08-04 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-03 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-03 09:00:00","MANAUSD Perpetual","8h","0.006844%"
"2022-08-03 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-02 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-02 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-02 01:00:00","MANAUSD Perpetual","8h","-0.000231%"
"2022-08-01 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-08-01 09:00:00","MANAUSD Perpetual","8h","-0.015152%"
"2022-08-01 01:00:00","MANAUSD Perpetual","8h","0.008416%"
"2022-07-31 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-31 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-31 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-30 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-30 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-30 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-29 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-29 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-29 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-28 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-28 09:00:00","MANAUSD Perpetual","8h","-0.018213%"
"2022-07-28 01:00:00","MANAUSD Perpetual","8h","-0.043586%"
"2022-07-27 17:00:00","MANAUSD Perpetual","8h","-0.031753%"
"2022-07-27 09:00:00","MANAUSD Perpetual","8h","-0.014662%"
"2022-07-27 01:00:00","MANAUSD Perpetual","8h","-0.011543%"
"2022-07-26 17:00:00","MANAUSD Perpetual","8h","-0.025027%"
"2022-07-26 09:00:00","MANAUSD Perpetual","8h","-0.003415%"
"2022-07-26 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-25 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-25 09:00:00","MANAUSD Perpetual","8h","-0.030246%"
"2022-07-25 01:00:00","MANAUSD Perpetual","8h","0.004234%"
"2022-07-24 17:00:00","MANAUSD Perpetual","8h","-0.022769%"
"2022-07-24 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-24 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-23 17:00:00","MANAUSD Perpetual","8h","-0.015694%"
"2022-07-23 09:00:00","MANAUSD Perpetual","8h","-0.004015%"
"2022-07-23 01:00:00","MANAUSD Perpetual","8h","-0.011081%"
"2022-07-22 17:00:00","MANAUSD Perpetual","8h","-0.007215%"
"2022-07-22 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-22 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-21 17:00:00","MANAUSD Perpetual","8h","0.007161%"
"2022-07-21 09:00:00","MANAUSD Perpetual","8h","-0.001557%"
"2022-07-21 01:00:00","MANAUSD Perpetual","8h","-0.010163%"
"2022-07-20 17:00:00","MANAUSD Perpetual","8h","-0.002124%"
"2022-07-20 09:00:00","MANAUSD Perpetual","8h","-0.012382%"
"2022-07-20 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-19 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-19 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-19 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-18 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-18 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-18 01:00:00","MANAUSD Perpetual","8h","0.002127%"
"2022-07-17 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-17 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-17 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-16 17:00:00","MANAUSD Perpetual","8h","-0.015510%"
"2022-07-16 09:00:00","MANAUSD Perpetual","8h","-0.003479%"
"2022-07-16 01:00:00","MANAUSD Perpetual","8h","-0.039015%"
"2022-07-15 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-15 09:00:00","MANAUSD Perpetual","8h","-0.004195%"
"2022-07-15 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-14 17:00:00","MANAUSD Perpetual","8h","-0.004916%"
"2022-07-14 09:00:00","MANAUSD Perpetual","8h","0.008880%"
"2022-07-14 01:00:00","MANAUSD Perpetual","8h","-0.022848%"
"2022-07-13 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-13 09:00:00","MANAUSD Perpetual","8h","0.007143%"
"2022-07-13 01:00:00","MANAUSD Perpetual","8h","-0.010391%"
"2022-07-12 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-12 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-12 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-11 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-11 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-11 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-10 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-10 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-10 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-09 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-09 09:00:00","MANAUSD Perpetual","8h","0.009873%"
"2022-07-09 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-08 17:00:00","MANAUSD Perpetual","8h","0.002493%"
"2022-07-08 09:00:00","MANAUSD Perpetual","8h","-0.000906%"
"2022-07-08 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-07 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-07 09:00:00","MANAUSD Perpetual","8h","-0.007531%"
"2022-07-07 01:00:00","MANAUSD Perpetual","8h","0.000414%"
"2022-07-06 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-06 09:00:00","MANAUSD Perpetual","8h","-0.003679%"
"2022-07-06 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-05 17:00:00","MANAUSD Perpetual","8h","0.005622%"
"2022-07-05 09:00:00","MANAUSD Perpetual","8h","-0.004594%"
"2022-07-05 01:00:00","MANAUSD Perpetual","8h","-0.013635%"
"2022-07-04 17:00:00","MANAUSD Perpetual","8h","-0.046863%"
"2022-07-04 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-04 01:00:00","MANAUSD Perpetual","8h","-0.019897%"
"2022-07-03 17:00:00","MANAUSD Perpetual","8h","-0.004900%"
"2022-07-03 09:00:00","MANAUSD Perpetual","8h","-0.021238%"
"2022-07-03 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-07-02 17:00:00","MANAUSD Perpetual","8h","-0.003422%"
"2022-07-02 09:00:00","MANAUSD Perpetual","8h","-0.001167%"
"2022-07-02 01:00:00","MANAUSD Perpetual","8h","0.000091%"
"2022-07-01 17:00:00","MANAUSD Perpetual","8h","0.005834%"
"2022-07-01 09:00:00","MANAUSD Perpetual","8h","-0.006724%"
"2022-07-01 01:00:00","MANAUSD Perpetual","8h","0.005540%"
"2022-06-30 17:00:00","MANAUSD Perpetual","8h","0.009035%"
"2022-06-30 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-30 01:00:00","MANAUSD Perpetual","8h","-0.006563%"
"2022-06-29 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-29 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-29 01:00:00","MANAUSD Perpetual","8h","-0.036414%"
"2022-06-28 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-28 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-28 01:00:00","MANAUSD Perpetual","8h","0.009134%"
"2022-06-27 17:00:00","MANAUSD Perpetual","8h","0.008006%"
"2022-06-27 09:00:00","MANAUSD Perpetual","8h","-0.009439%"
"2022-06-27 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-26 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-26 09:00:00","MANAUSD Perpetual","8h","0.002114%"
"2022-06-26 01:00:00","MANAUSD Perpetual","8h","-0.008326%"
"2022-06-25 17:00:00","MANAUSD Perpetual","8h","-0.007078%"
"2022-06-25 09:00:00","MANAUSD Perpetual","8h","0.000093%"
"2022-06-25 01:00:00","MANAUSD Perpetual","8h","-0.009876%"
"2022-06-24 17:00:00","MANAUSD Perpetual","8h","0.001789%"
"2022-06-24 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-24 01:00:00","MANAUSD Perpetual","8h","-0.013151%"
"2022-06-23 17:00:00","MANAUSD Perpetual","8h","-0.028815%"
"2022-06-23 09:00:00","MANAUSD Perpetual","8h","-0.029056%"
"2022-06-23 01:00:00","MANAUSD Perpetual","8h","0.002190%"
"2022-06-22 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-22 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-22 01:00:00","MANAUSD Perpetual","8h","0.009004%"
"2022-06-21 17:00:00","MANAUSD Perpetual","8h","-0.003789%"
"2022-06-21 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-21 01:00:00","MANAUSD Perpetual","8h","-0.015351%"
"2022-06-20 17:00:00","MANAUSD Perpetual","8h","0.005646%"
"2022-06-20 09:00:00","MANAUSD Perpetual","8h","-0.027219%"
"2022-06-20 01:00:00","MANAUSD Perpetual","8h","-0.008048%"
"2022-06-19 17:00:00","MANAUSD Perpetual","8h","-0.013380%"
"2022-06-19 09:00:00","MANAUSD Perpetual","8h","-0.004971%"
"2022-06-19 01:00:00","MANAUSD Perpetual","8h","-0.017863%"
"2022-06-18 17:00:00","MANAUSD Perpetual","8h","-0.006841%"
"2022-06-18 09:00:00","MANAUSD Perpetual","8h","-0.010939%"
"2022-06-18 01:00:00","MANAUSD Perpetual","8h","-0.001646%"
"2022-06-17 17:00:00","MANAUSD Perpetual","8h","-0.017458%"
"2022-06-17 09:00:00","MANAUSD Perpetual","8h","-0.010569%"
"2022-06-17 01:00:00","MANAUSD Perpetual","8h","0.009446%"
"2022-06-16 17:00:00","MANAUSD Perpetual","8h","-0.050910%"
"2022-06-16 09:00:00","MANAUSD Perpetual","8h","-0.009392%"
"2022-06-16 01:00:00","MANAUSD Perpetual","8h","-0.009460%"
"2022-06-15 17:00:00","MANAUSD Perpetual","8h","-0.006228%"
"2022-06-15 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-15 01:00:00","MANAUSD Perpetual","8h","-0.003262%"
"2022-06-14 17:00:00","MANAUSD Perpetual","8h","0.008944%"
"2022-06-14 09:00:00","MANAUSD Perpetual","8h","-0.024544%"
"2022-06-14 01:00:00","MANAUSD Perpetual","8h","-0.009269%"
"2022-06-13 17:00:00","MANAUSD Perpetual","8h","-0.020676%"
"2022-06-13 09:00:00","MANAUSD Perpetual","8h","-0.010242%"
"2022-06-13 01:00:00","MANAUSD Perpetual","8h","0.004308%"
"2022-06-12 17:00:00","MANAUSD Perpetual","8h","-0.016389%"
"2022-06-12 09:00:00","MANAUSD Perpetual","8h","-0.014142%"
"2022-06-12 01:00:00","MANAUSD Perpetual","8h","-0.000233%"
"2022-06-11 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-11 09:00:00","MANAUSD Perpetual","8h","0.007794%"
"2022-06-11 01:00:00","MANAUSD Perpetual","8h","0.004024%"
"2022-06-10 17:00:00","MANAUSD Perpetual","8h","0.004320%"
"2022-06-10 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-10 01:00:00","MANAUSD Perpetual","8h","0.003180%"
"2022-06-09 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-09 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-09 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-08 17:00:00","MANAUSD Perpetual","8h","0.007527%"
"2022-06-08 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-08 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-07 17:00:00","MANAUSD Perpetual","8h","0.003820%"
"2022-06-07 09:00:00","MANAUSD Perpetual","8h","0.000222%"
"2022-06-07 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-06 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-06 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-06 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-05 17:00:00","MANAUSD Perpetual","8h","0.005992%"
"2022-06-05 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-05 01:00:00","MANAUSD Perpetual","8h","0.004689%"
"2022-06-04 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-04 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-04 01:00:00","MANAUSD Perpetual","8h","-0.009251%"
"2022-06-03 17:00:00","MANAUSD Perpetual","8h","-0.018175%"
"2022-06-03 09:00:00","MANAUSD Perpetual","8h","-0.019136%"
"2022-06-03 01:00:00","MANAUSD Perpetual","8h","-0.007796%"
"2022-06-02 17:00:00","MANAUSD Perpetual","8h","-0.017547%"
"2022-06-02 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-02 01:00:00","MANAUSD Perpetual","8h","-0.007348%"
"2022-06-01 17:00:00","MANAUSD Perpetual","8h","0.007008%"
"2022-06-01 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-06-01 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-05-31 17:00:00","MANAUSD Perpetual","8h","-0.005717%"
"2022-05-31 09:00:00","MANAUSD Perpetual","8h","0.000277%"
"2022-05-31 01:00:00","MANAUSD Perpetual","8h","0.001415%"
"2022-05-30 17:00:00","MANAUSD Perpetual","8h","-0.006278%"
"2022-05-30 09:00:00","MANAUSD Perpetual","8h","0.008937%"
"2022-05-30 01:00:00","MANAUSD Perpetual","8h","-0.020908%"
"2022-05-29 17:00:00","MANAUSD Perpetual","8h","-0.013032%"
"2022-05-29 09:00:00","MANAUSD Perpetual","8h","-0.012367%"
"2022-05-29 01:00:00","MANAUSD Perpetual","8h","0.003427%"
"2022-05-28 17:00:00","MANAUSD Perpetual","8h","-0.037410%"
"2022-05-28 09:00:00","MANAUSD Perpetual","8h","-0.029925%"
"2022-05-28 01:00:00","MANAUSD Perpetual","8h","-0.014105%"
"2022-05-27 17:00:00","MANAUSD Perpetual","8h","-0.023792%"
"2022-05-27 09:00:00","MANAUSD Perpetual","8h","-0.004621%"
"2022-05-27 01:00:00","MANAUSD Perpetual","8h","-0.010740%"
"2022-05-26 17:00:00","MANAUSD Perpetual","8h","0.005215%"
"2022-05-26 09:00:00","MANAUSD Perpetual","8h","-0.015623%"
"2022-05-26 01:00:00","MANAUSD Perpetual","8h","0.003856%"
"2022-05-25 17:00:00","MANAUSD Perpetual","8h","0.001284%"
"2022-05-25 09:00:00","MANAUSD Perpetual","8h","0.000072%"
"2022-05-25 01:00:00","MANAUSD Perpetual","8h","-0.019841%"
"2022-05-24 17:00:00","MANAUSD Perpetual","8h","-0.001795%"
"2022-05-24 09:00:00","MANAUSD Perpetual","8h","-0.033774%"
"2022-05-24 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-05-23 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-05-23 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-05-23 01:00:00","MANAUSD Perpetual","8h","-0.001538%"
"2022-05-22 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-05-22 09:00:00","MANAUSD Perpetual","8h","-0.016016%"
"2022-05-22 01:00:00","MANAUSD Perpetual","8h","-0.014291%"
"2022-05-21 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-05-21 09:00:00","MANAUSD Perpetual","8h","-0.024845%"
"2022-05-21 01:00:00","MANAUSD Perpetual","8h","-0.012299%"
"2022-05-20 17:00:00","MANAUSD Perpetual","8h","0.007909%"
"2022-05-20 09:00:00","MANAUSD Perpetual","8h","-0.013134%"
"2022-05-20 01:00:00","MANAUSD Perpetual","8h","-0.013199%"
"2022-05-19 17:00:00","MANAUSD Perpetual","8h","-0.038722%"
"2022-05-19 09:00:00","MANAUSD Perpetual","8h","-0.029676%"
"2022-05-19 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-05-18 17:00:00","MANAUSD Perpetual","8h","0.003009%"
"2022-05-18 09:00:00","MANAUSD Perpetual","8h","0.000309%"
"2022-05-18 01:00:00","MANAUSD Perpetual","8h","-0.010545%"
"2022-05-17 17:00:00","MANAUSD Perpetual","8h","-0.006352%"
"2022-05-17 09:00:00","MANAUSD Perpetual","8h","-0.009770%"
"2022-05-17 01:00:00","MANAUSD Perpetual","8h","0.001762%"
"2022-05-16 17:00:00","MANAUSD Perpetual","8h","-0.006091%"
"2022-05-16 09:00:00","MANAUSD Perpetual","8h","-0.011050%"
"2022-05-16 01:00:00","MANAUSD Perpetual","8h","-0.007726%"
"2022-05-15 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-05-15 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-05-15 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-05-14 17:00:00","MANAUSD Perpetual","8h","-0.048632%"
"2022-05-14 09:00:00","MANAUSD Perpetual","8h","-0.009452%"
"2022-05-14 01:00:00","MANAUSD Perpetual","8h","-0.023036%"
"2022-05-13 17:00:00","MANAUSD Perpetual","8h","-0.029706%"
"2022-05-13 09:00:00","MANAUSD Perpetual","8h","-0.090969%"
"2022-05-13 01:00:00","MANAUSD Perpetual","8h","-0.234110%"
"2022-05-12 17:00:00","MANAUSD Perpetual","8h","-0.050092%"
"2022-05-12 09:00:00","MANAUSD Perpetual","8h","-0.002702%"
"2022-05-12 01:00:00","MANAUSD Perpetual","8h","-0.032257%"
"2022-05-11 17:00:00","MANAUSD Perpetual","8h","-0.018814%"
"2022-05-11 09:00:00","MANAUSD Perpetual","8h","0.002195%"
"2022-05-11 01:00:00","MANAUSD Perpetual","8h","-0.001348%"
"2022-05-10 17:00:00","MANAUSD Perpetual","8h","-0.038947%"
"2022-05-10 09:00:00","MANAUSD Perpetual","8h","-0.041906%"
"2022-05-10 01:00:00","MANAUSD Perpetual","8h","-0.011261%"
"2022-05-09 17:00:00","MANAUSD Perpetual","8h","-0.014008%"
"2022-05-09 09:00:00","MANAUSD Perpetual","8h","-0.020435%"
"2022-05-09 01:00:00","MANAUSD Perpetual","8h","-0.022136%"
"2022-05-08 17:00:00","MANAUSD Perpetual","8h","0.002438%"
"2022-05-08 09:00:00","MANAUSD Perpetual","8h","-0.079386%"
"2022-05-08 01:00:00","MANAUSD Perpetual","8h","-0.015858%"
"2022-05-07 17:00:00","MANAUSD Perpetual","8h","0.003825%"
"2022-05-07 09:00:00","MANAUSD Perpetual","8h","0.006208%"
"2022-05-07 01:00:00","MANAUSD Perpetual","8h","0.006574%"
"2022-05-06 17:00:00","MANAUSD Perpetual","8h","-0.004701%"
"2022-05-06 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-05-06 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-05-05 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-05-05 09:00:00","MANAUSD Perpetual","8h","-0.034454%"
"2022-05-05 01:00:00","MANAUSD Perpetual","8h","0.003685%"
"2022-05-04 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-05-04 09:00:00","MANAUSD Perpetual","8h","-0.010396%"
"2022-05-04 01:00:00","MANAUSD Perpetual","8h","-0.004451%"
"2022-05-03 17:00:00","MANAUSD Perpetual","8h","-0.008961%"
"2022-05-03 09:00:00","MANAUSD Perpetual","8h","-0.024857%"
"2022-05-03 01:00:00","MANAUSD Perpetual","8h","-0.007892%"
"2022-05-02 17:00:00","MANAUSD Perpetual","8h","-0.030446%"
"2022-05-02 09:00:00","MANAUSD Perpetual","8h","-0.016895%"
"2022-05-02 01:00:00","MANAUSD Perpetual","8h","0.001791%"
"2022-05-01 17:00:00","MANAUSD Perpetual","8h","-0.050261%"
"2022-05-01 09:00:00","MANAUSD Perpetual","8h","-0.055961%"
"2022-05-01 01:00:00","MANAUSD Perpetual","8h","-0.004131%"
"2022-04-30 17:00:00","MANAUSD Perpetual","8h","-0.022581%"
"2022-04-30 09:00:00","MANAUSD Perpetual","8h","-0.023886%"
"2022-04-30 01:00:00","MANAUSD Perpetual","8h","-0.003883%"
"2022-04-29 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-29 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-29 01:00:00","MANAUSD Perpetual","8h","0.005905%"
"2022-04-28 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-28 09:00:00","MANAUSD Perpetual","8h","0.002146%"
"2022-04-28 01:00:00","MANAUSD Perpetual","8h","0.009385%"
"2022-04-27 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-27 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-27 01:00:00","MANAUSD Perpetual","8h","0.005183%"
"2022-04-26 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-26 09:00:00","MANAUSD Perpetual","8h","0.008833%"
"2022-04-26 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-25 17:00:00","MANAUSD Perpetual","8h","-0.000320%"
"2022-04-25 09:00:00","MANAUSD Perpetual","8h","0.003762%"
"2022-04-25 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-24 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-24 09:00:00","MANAUSD Perpetual","8h","-0.006326%"
"2022-04-24 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-23 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-23 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-23 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-22 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-22 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-22 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-21 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-21 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-21 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-20 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-20 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-20 01:00:00","MANAUSD Perpetual","8h","0.001888%"
"2022-04-19 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-19 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-19 01:00:00","MANAUSD Perpetual","8h","-0.009511%"
"2022-04-18 17:00:00","MANAUSD Perpetual","8h","-0.012447%"
"2022-04-18 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-18 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-17 17:00:00","MANAUSD Perpetual","8h","0.008692%"
"2022-04-17 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-17 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-16 17:00:00","MANAUSD Perpetual","8h","0.003980%"
"2022-04-16 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-16 01:00:00","MANAUSD Perpetual","8h","0.000148%"
"2022-04-15 17:00:00","MANAUSD Perpetual","8h","-0.002292%"
"2022-04-15 09:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-15 01:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-14 17:00:00","MANAUSD Perpetual","8h","0.010000%"
"2022-04-14 09:00:00","MANAUSD Perpetual","8h","0.005804%"
"2022-04-14 01:00:00","MANAUSD Perpetual","8h","0.002133%"
"2022-04-13 17:00:00","MANAUSD Perpetual","8h","0.003215%"
"2022-04-13 09:00:00","MANAUSD Perpetual","8h","0.006954%"
