"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-24 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-24 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-23 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-23 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-23 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-22 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-22 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-22 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-21 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-21 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-21 01:00:00","UNIUSD Perpetual","8h","0.006723%"
"2022-12-20 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-20 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-20 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-19 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-19 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-19 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-18 17:00:00","UNIUSD Perpetual","8h","-0.005011%"
"2022-12-18 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-18 01:00:00","UNIUSD Perpetual","8h","-0.002381%"
"2022-12-17 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-17 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-17 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-16 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-16 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-16 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-15 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-15 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-15 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-14 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-14 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-14 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-13 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-13 09:00:00","UNIUSD Perpetual","8h","-0.000264%"
"2022-12-13 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-12 17:00:00","UNIUSD Perpetual","8h","-0.002557%"
"2022-12-12 09:00:00","UNIUSD Perpetual","8h","0.007063%"
"2022-12-12 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-11 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-11 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-11 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-10 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-10 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-10 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-09 17:00:00","UNIUSD Perpetual","8h","-0.022885%"
"2022-12-09 09:00:00","UNIUSD Perpetual","8h","0.001940%"
"2022-12-09 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-08 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-08 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-08 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-07 17:00:00","UNIUSD Perpetual","8h","-0.006304%"
"2022-12-07 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-07 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-06 17:00:00","UNIUSD Perpetual","8h","0.009323%"
"2022-12-06 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-06 01:00:00","UNIUSD Perpetual","8h","-0.016496%"
"2022-12-05 17:00:00","UNIUSD Perpetual","8h","-0.006629%"
"2022-12-05 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-05 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-04 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-04 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-04 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-03 17:00:00","UNIUSD Perpetual","8h","-0.005847%"
"2022-12-03 09:00:00","UNIUSD Perpetual","8h","-0.038230%"
"2022-12-03 01:00:00","UNIUSD Perpetual","8h","-0.005582%"
"2022-12-02 17:00:00","UNIUSD Perpetual","8h","0.005011%"
"2022-12-02 09:00:00","UNIUSD Perpetual","8h","-0.001990%"
"2022-12-02 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-01 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-12-01 09:00:00","UNIUSD Perpetual","8h","-0.009023%"
"2022-12-01 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-30 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-30 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-30 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-29 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-29 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-29 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-28 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-28 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-28 01:00:00","UNIUSD Perpetual","8h","0.006224%"
"2022-11-27 17:00:00","UNIUSD Perpetual","8h","0.008508%"
"2022-11-27 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-27 01:00:00","UNIUSD Perpetual","8h","-0.002449%"
"2022-11-26 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-26 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-26 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-25 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-25 09:00:00","UNIUSD Perpetual","8h","0.007122%"
"2022-11-25 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-24 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-24 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-24 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-23 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-23 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-23 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-22 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-22 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-22 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-21 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-21 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-21 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-20 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-20 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-20 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-19 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-19 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-19 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-18 17:00:00","UNIUSD Perpetual","8h","0.001448%"
"2022-11-18 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-18 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-17 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-17 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-17 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-16 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-16 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-16 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-15 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-15 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-15 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-14 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-14 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-14 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-13 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-13 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-13 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-12 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-12 09:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-12 01:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-11 17:00:00","UNIUSD Perpetual","8h","0.010000%"
"2022-11-11 09:00:00","UNIUSD Perpetual","8h","0.010000%"
