"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-24 09:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-24 01:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-23 17:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-23 09:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-23 01:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-22 17:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-22 09:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-22 01:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-21 17:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-21 09:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-21 01:00:00","ENSUSD Perpetual","8h","-0.002970%"
"2022-12-20 17:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-20 09:00:00","ENSUSD Perpetual","8h","0.005314%"
"2022-12-20 01:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-19 17:00:00","ENSUSD Perpetual","8h","-0.031163%"
"2022-12-19 09:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-19 01:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-18 17:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-18 09:00:00","ENSUSD Perpetual","8h","-0.016636%"
"2022-12-18 01:00:00","ENSUSD Perpetual","8h","-0.010456%"
"2022-12-17 17:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-17 09:00:00","ENSUSD Perpetual","8h","-0.021025%"
"2022-12-17 01:00:00","ENSUSD Perpetual","8h","-0.005118%"
"2022-12-16 17:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-16 09:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-16 01:00:00","ENSUSD Perpetual","8h","0.007406%"
"2022-12-15 17:00:00","ENSUSD Perpetual","8h","-0.001497%"
"2022-12-15 09:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-15 01:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-14 17:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-14 09:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-14 01:00:00","ENSUSD Perpetual","8h","-0.000218%"
"2022-12-13 17:00:00","ENSUSD Perpetual","8h","0.010000%"
"2022-12-13 09:00:00","ENSUSD Perpetual","8h","0.010000%"
